Credit_Score,Debt,Income,Loan_Amount,Account_Age,Years_Employed,Num_Bank_Accounts,Num_Credit_Cards,Gender,Married,Education_Level,Employment_Type,City,Housing_Status,Citizenship,Customer_ID,Zip_Code,Random_Code,Dependents,Credit_Cards_Limit,Approved
470,40002,605202,94692,7,19,3,3,Male,No,High School,Private,Multan,Mortgage,By Birth,102822,27873,717254,2,224313,1
708,255549,37882,50908,1,32,2,5,Female,Yes,PhD,Private,Multan,Own,By Birth,102823,71416,949586,1,138662,1
677,218760,229611,179703,7,36,5,1,Female,No,PhD,Private,Karachi,Own,By Other Means,102824,78395,363357,4,481735,1
487,393727,241714,184065,30,30,1,3,Male,Yes,Bachelor,Private,Islamabad,Mortgage,By Birth,102825,69119,579113,1,185982,0
529,374994,164051,121710,23,38,5,1,Female,Yes,PhD,Private,Karachi,Rent,By Other Means,102826,54241,689001,2,132761,0
418,130011,120513,7078,19,12,8,5,Female,Yes,Bachelor,Private,Karachi,Mortgage,By Other Means,102827,47045,838213,4,418271,0
455,168922,400895,100886,22,37,7,0,Male,Yes,Bachelor,Self-employed,Karachi,Own,By Birth,102828,74075,851100,2,308753,0
764,121548,64828,246518,14,5,3,6,Male,Yes,Master,Private,Islamabad,Rent,By Birth,102829,27224,408312,2,491848,0
403,31786,682588,213681,15,7,9,5,Male,No,High School,Private,Multan,Rent,By Birth,102830,74931,732435,4,270743,0
801,298388,225908,159850,12,9,7,1,Male,Yes,Bachelor,,Multan,Family,By Other Means,102831,60062,868267,4,89073,0
474,205786,140354,159469,22,40,1,5,Female,No,High School,Private,Islamabad,Own,By Birth,102832,97417,649568,2,381235,0
720,67261,126500,204929,30,3,6,0,Female,Yes,Master,Self-employed,Islamabad,Mortgage,By Other Means,102833,80152,168313,2,487803,0
433,280621,615196,148409,16,13,4,1,Female,Yes,Bachelor,Private,Lahore,Mortgage,By Birth,102834,86168,892227,4,73876,0
690,177605,321062,249437,13,3,6,2,Male,Yes,High School,Self-employed,Multan,Family,By Birth,102835,34621,923820,2,55385,0
800,270640,265377,11011,28,23,3,3,Female,No,Master,Government,Multan,Mortgage,By Other Means,102836,69634,227762,0,311354,1
332,120522,572073,122124,13,20,5,4,Male,No,Master,Self-employed,Islamabad,Family,By Other Means,102837,50168,141572,0,206073,0
354,207080,275333,175927,0,9,3,7,Female,No,PhD,Government,Multan,Rent,By Other Means,102838,48070,915927,0,389442,0
818,282868,364901,80532,23,24,7,4,Male,Yes,PhD,Self-employed,Multan,Family,By Birth,102839,55949,884030,0,293083,1
311,292560,616285,236106,26,5,5,1,Male,No,High School,Government,Karachi,Own,By Birth,102840,62845,940412,2,499091,0
827,35575,758761,51845,0,15,4,4,Male,Yes,Bachelor,Government,Lahore,Mortgage,By Birth,102841,66049,966386,2,377717,1
672,76614,281372,156118,2,27,7,5,Female,No,PhD,Self-employed,Islamabad,Own,By Other Means,102842,79518,192043,1,65030,1
783,93566,771266,92030,21,35,7,3,Male,Yes,Bachelor,Private,Multan,Rent,By Birth,102843,62775,601563,1,351587,1
527,252061,223940,11618,23,32,9,7,Male,No,PhD,Government,Islamabad,Own,By Other Means,102844,65945,972791,1,302552,0
606,204180,615063,77435,14,29,3,2,Male,Yes,PhD,Self-employed,Islamabad,Rent,By Birth,102845,75792,241670,1,224394,1
756,127192,790997,167394,4,35,8,2,Female,No,High School,Government,Multan,Rent,By Other Means,102846,26852,883895,2,459351,1
459,19359,95614,169869,4,24,7,0,Male,Yes,PhD,Self-employed,Lahore,Rent,By Birth,102847,90687,504285,1,353884,0
630,201464,682398,151200,3,12,9,4,Female,Yes,Master,Government,Karachi,Own,By Birth,102848,94273,122293,2,157273,1
524,224135,290192,169251,13,38,2,5,Male,No,PhD,Self-employed,Karachi,Family,By Birth,102849,94226,937734,0,376070,0
803,43634,769567,203589,19,14,6,7,Male,No,PhD,Private,Lahore,Mortgage,By Birth,102850,14549,385522,2,329098,1
755,117255,297098,243915,6,37,5,3,Female,No,High School,Government,Karachi,Rent,By Birth,102851,41077,341036,1,341826,1
344,42864,251673,123158,21,29,3,4,Female,No,High School,Private,Islamabad,Rent,By Birth,102852,71887,439183,2,129133,0
513,356626,279407,170145,23,13,7,3,Male,Yes,Master,Self-employed,Lahore,Family,By Other Means,102853,85831,884481,2,499979,0
358,37355,267067,83014,14,3,5,6,Female,Yes,High School,Private,Karachi,Rent,By Birth,102854,19914,275137,4,125120,0
494,37690,470757,130713,10,0,6,0,Female,No,PhD,Private,Lahore,Family,By Other Means,102855,21680,546938,1,199146,0
788,162717,458687,116550,13,2,4,6,Male,Yes,Master,Self-employed,Multan,Rent,By Birth,102856,65179,894273,3,226616,1
456,215886,219387,96965,5,35,7,5,Female,No,PhD,Self-employed,Multan,Family,By Birth,102857,44044,617113,3,205254,0
525,203811,394154,173435,26,3,7,6,Male,No,PhD,Private,Multan,Mortgage,By Other Means,102858,70521,712582,2,191800,0
711,56630,295369,120503,9,13,5,4,Female,Yes,Master,Self-employed,Islamabad,Rent,By Other Means,102859,64398,775482,4,421717,1
504,179243,649910,147769,6,24,7,6,Female,No,High School,Self-employed,Karachi,Rent,By Other Means,102860,57555,984576,2,103880,0
378,21658,511293,151494,9,38,7,2,Female,No,High School,Self-employed,Karachi,Rent,By Other Means,102861,82004,496227,1,440097,1
423,239204,746231,244044,13,2,8,0,Female,Yes,PhD,Private,Islamabad,Rent,By Birth,102862,48646,692347,0,116906,0
770,277941,569079,43380,25,6,1,5,Female,No,High School,Government,Karachi,Own,By Birth,102863,41546,801510,2,116243,1
517,320943,650094,100877,4,7,4,6,Female,Yes,Bachelor,Private,Karachi,Own,By Other Means,102864,40538,520441,3,80458,0
815,380445,797574,65857,21,6,1,4,Male,No,Master,Government,Karachi,Rent,By Other Means,102865,16951,638393,2,279799,1
403,229414,677009,203645,0,24,3,2,Male,Yes,Master,Government,Islamabad,Family,By Birth,102866,81252,513617,1,319670,0
692,314380,481614,211130,18,16,8,2,Female,No,PhD,Government,Lahore,Rent,By Birth,102867,76804,834584,1,232702,0
733,6265,110721,26259,27,25,7,3,Female,Yes,PhD,Government,Lahore,Family,By Other Means,102868,53541,511924,3,189952,1
630,125611,47134,213606,7,3,3,2,Female,No,Master,Private,Karachi,Family,By Other Means,102869,76200,204080,3,309866,0
442,203206,741813,77622,18,17,4,1,Female,Yes,PhD,Private,Multan,Own,By Other Means,102870,59761,421439,4,89011,0
839,383898,192193,137221,29,3,2,6,Female,No,Master,Private,Lahore,Mortgage,By Other Means,102871,47643,866362,4,401605,0
577,158070,237129,27792,16,16,2,4,Male,No,Master,Government,Multan,Family,By Other Means,102872,13715,891851,0,481101,0
532,91426,273107,152462,18,16,5,4,Female,No,Bachelor,Private,Islamabad,Rent,By Birth,102873,49574,206305,3,434589,0
828,195078,411470,170276,27,24,2,3,Male,Yes,Master,Private,Karachi,Mortgage,By Birth,102874,24309,965131,4,189797,1
389,178417,582505,172090,15,2,7,7,Male,Yes,Bachelor,Government,Islamabad,Own,By Birth,102875,44501,701328,3,276400,0
791,142957,435282,98651,3,11,1,2,Female,Yes,PhD,Government,Karachi,Own,By Birth,102876,25673,233337,2,288283,1
498,109681,543253,94583,7,26,9,3,Male,No,High School,Self-employed,Karachi,Mortgage,By Other Means,102877,21232,123003,4,363608,1
661,305970,675355,87614,24,16,1,1,Male,No,High School,Self-employed,Karachi,Own,By Other Means,102878,82040,969844,3,169517,1
740,55597,743707,157543,3,21,1,3,Male,Yes,Bachelor,Private,Multan,Rent,By Other Means,102879,66354,525639,3,186210,1
325,97375,580477,19263,12,38,9,4,Male,Yes,PhD,Private,Lahore,Family,By Birth,102880,55024,728975,2,86354,1
324,247077,138903,65309,27,38,7,7,Female,Yes,Master,Private,Karachi,Family,By Other Means,102881,47105,767366,3,284359,0
693,279228,214549,57451,6,35,4,5,Female,Yes,Master,Private,Islamabad,Rent,By Other Means,102882,97813,568697,4,435732,0
806,351591,186561,75379,0,15,3,5,Male,No,Master,Government,Karachi,Rent,By Other Means,102883,16534,367513,4,373594,0
600,4383,44698,82969,8,36,5,7,Female,Yes,Master,Government,Multan,Own,By Birth,102884,54436,860980,0,228155,1
638,92313,301781,127425,26,28,2,3,Female,No,Master,Self-employed,Lahore,Rent,By Birth,102885,73886,576677,0,322130,1
566,296505,199096,147631,27,13,6,7,Male,No,PhD,Government,Karachi,Family,By Other Means,102886,37073,483519,4,267869,0
760,80294,102176,68728,3,6,6,4,Female,Yes,Bachelor,Government,Lahore,Rent,By Other Means,102887,99334,436321,0,174602,0
755,61331,220633,9952,13,40,1,0,Female,Yes,PhD,Private,Multan,Family,By Birth,102888,48594,326955,0,342065,1
659,95057,641300,66726,29,27,9,1,Male,No,Bachelor,Self-employed,Lahore,Rent,By Other Means,102889,11419,376109,2,158045,1
367,151601,223349,124735,8,12,1,7,Female,Yes,Bachelor,Government,Karachi,Mortgage,By Other Means,102890,27102,162149,1,325165,0
711,189646,23654,45610,29,15,6,6,Female,Yes,PhD,Government,Multan,Mortgage,By Birth,102891,27853,980385,0,487577,0
790,219699,525100,234401,2,20,7,1,Female,Yes,High School,Self-employed,Lahore,Family,By Other Means,102892,70704,977206,1,334596,1
348,383829,514771,91467,14,3,8,4,Male,No,PhD,Private,Karachi,Rent,By Birth,102893,94717,388180,0,192213,0
401,96917,674102,138225,26,38,2,5,Female,Yes,High School,Private,Multan,Rent,By Other Means,102894,15692,293406,1,117201,1
515,293076,719909,99447,28,34,8,0,Female,No,Bachelor,Private,Lahore,Own,By Birth,102895,53788,211989,3,224749,1
737,264052,85355,144091,30,14,2,2,Female,Yes,PhD,,Karachi,Own,By Birth,102896,65948,614959,1,90117,0
458,30412,737479,221481,4,25,2,3,Female,No,Bachelor,Government,Karachi,Rent,By Birth,102897,97116,391985,1,396819,0
788,390463,502312,111827,0,6,9,7,Male,No,High School,Self-employed,Multan,Family,By Birth,102898,56438,610977,3,74079,0
541,345854,66257,102167,10,17,7,7,Male,Yes,Bachelor,Government,Multan,Family,By Birth,102899,83885,467276,3,378359,0
304,253928,657723,133890,18,24,8,6,Male,Yes,PhD,Private,Karachi,Rent,By Birth,102900,51187,419733,0,191055,0
660,212104,125866,42929,4,36,1,6,Male,Yes,High School,Private,Karachi,Own,By Other Means,102901,81939,952147,0,259291,1
758,2928,274559,153100,30,20,6,2,Male,Yes,High School,Government,Multan,Family,By Other Means,102902,34267,855564,1,468031,1
547,327302,132695,39620,21,7,1,6,Male,Yes,Bachelor,Government,Multan,Own,By Other Means,102903,34960,392566,4,225548,0
721,161704,185992,242099,28,19,5,0,Male,No,Bachelor,Private,Karachi,Mortgage,By Other Means,102904,54971,521093,1,467027,0
314,32309,553026,123818,23,17,2,1,Female,No,High School,Government,Multan,Own,By Other Means,102905,58507,286551,4,169756,0
421,271424,390544,130803,16,18,9,2,Male,No,Bachelor,Government,Islamabad,Own,By Birth,102906,99648,591183,3,238540,0
576,40449,287618,184546,30,2,3,0,Male,Yes,Master,Self-employed,Lahore,Rent,By Birth,102907,27574,674529,1,147194,0
752,289101,79026,15623,18,37,7,1,Female,No,High School,Self-employed,Karachi,Mortgage,By Birth,102908,65209,262483,0,128940,0
689,167967,86024,90504,16,17,2,5,Male,No,High School,Government,Islamabad,Family,By Birth,102909,34214,702127,2,235756,0
593,332643,70974,8809,4,26,4,2,Male,Yes,Master,Private,Karachi,Rent,By Birth,102910,33029,126035,0,432975,0
745,93057,287766,128690,23,14,3,6,Female,Yes,PhD,Private,Lahore,Own,By Birth,102911,39335,860938,2,349484,1
509,229223,465489,235687,19,20,1,5,Female,Yes,PhD,Government,Multan,Mortgage,By Birth,102912,64364,397201,4,220405,0
601,372209,379510,97907,28,21,6,1,Female,Yes,PhD,Government,Islamabad,Family,By Birth,102913,73643,696971,0,382616,0
522,152767,777438,187118,26,7,5,4,Male,Yes,PhD,Self-employed,Multan,Family,By Birth,102914,46673,416053,1,459804,0
302,74893,59214,114502,8,10,6,6,Female,Yes,Master,Private,Islamabad,Mortgage,By Other Means,102915,28051,572079,2,360655,0
817,287320,637472,67496,21,11,1,1,Male,No,Master,Private,Lahore,Rent,By Birth,102916,73184,579418,3,65994,1
392,149481,793500,240614,5,38,8,1,Female,Yes,Bachelor,Self-employed,Karachi,Mortgage,By Birth,102917,93795,332814,1,262416,0
819,255536,380377,167811,26,26,4,7,Female,No,Master,Private,Multan,Family,By Other Means,102918,10312,820800,0,136661,1
727,319111,209065,189524,20,34,7,6,Male,No,Master,Self-employed,Islamabad,Family,By Other Means,102919,30313,747719,3,421058,0
792,987,700583,209396,12,1,8,0,Female,No,PhD,Private,Islamabad,Mortgage,By Other Means,102920,65253,234615,3,319450,1
534,198573,304009,143049,25,34,3,0,Male,No,PhD,Government,Islamabad,Rent,By Other Means,102921,38190,891192,3,364373,1
460,236692,225180,240785,20,30,4,3,Female,No,Bachelor,Self-employed,Lahore,Mortgage,By Birth,102922,60333,126280,3,151381,0
630,358998,519353,170910,10,7,9,6,Male,Yes,Master,Self-employed,Karachi,Own,By Birth,102923,20927,576682,1,436562,0
632,26015,63026,204264,22,19,9,0,Male,Yes,High School,Private,Karachi,Own,By Other Means,102924,19800,776262,4,353443,0
349,374494,109037,140206,23,7,7,7,Female,No,PhD,Self-employed,Lahore,Family,By Other Means,102925,73901,949894,3,154037,0
822,328548,472423,189492,22,3,3,4,Male,Yes,PhD,Self-employed,Multan,Own,By Birth,102926,14648,886565,4,380724,1
791,116751,702226,34431,0,30,4,4,Female,Yes,Master,Private,Karachi,Own,By Other Means,102927,42927,689549,4,162211,1
571,390951,425632,205092,16,31,7,7,Male,Yes,Master,Government,Lahore,Mortgage,By Other Means,102928,57854,105507,0,95613,0
551,181353,45775,54565,25,12,6,5,Male,No,Bachelor,Private,Islamabad,Rent,By Birth,102929,63178,698325,1,125194,0
389,48231,745783,193065,5,21,6,1,Female,No,Bachelor,Private,Islamabad,Own,By Birth,102930,50812,578540,3,305373,1
745,-160104,563662,194107,2,25,4,0,Female,Yes,Master,Private,Multan,Rent,By Other Means,102931,42590,601167,2,190863,1
631,290449,340595,245230,15,16,8,6,Female,No,Master,Self-employed,Islamabad,Mortgage,By Birth,102932,64754,104929,0,118332,0
438,54306,465815,52312,12,28,9,6,Female,No,High School,Government,Lahore,Mortgage,By Other Means,102933,87248,349802,1,413650,1
656,219248,559972,115613,11,26,7,6,Male,Yes,Bachelor,Self-employed,Lahore,Rent,By Other Means,102934,17572,422556,1,272063,1
573,121139,568290,43916,24,21,8,3,Male,Yes,High School,Private,Islamabad,Own,By Other Means,102935,67763,864634,4,127613,1
318,18318,635839,228882,10,17,2,0,Female,Yes,High School,Self-employed,Lahore,Rent,By Other Means,102936,83538,596800,0,328913,0
610,144318,412848,156765,22,4,4,7,Male,Yes,Master,Government,Islamabad,Family,By Birth,102937,15975,663575,1,367767,1
453,163674,479369,174631,1,11,3,6,Female,No,Master,Private,Islamabad,Rent,By Other Means,102938,15903,571789,0,332568,0
689,283728,459620,87839,27,1,6,3,Male,Yes,Master,Government,Multan,Rent,By Birth,102939,22159,265687,1,66781,0
559,247399,514090,55058,29,6,2,1,Female,No,High School,Private,Lahore,Rent,By Other Means,102940,96713,972954,4,331770,0
424,15169,26309,221202,18,25,7,6,Male,Yes,High School,Private,Lahore,Mortgage,By Birth,102941,68758,787790,3,331315,0
653,25968,366819,220711,7,38,8,6,Male,Yes,Bachelor,Private,Islamabad,Own,By Birth,102942,61919,552183,3,356435,1
572,399601,27826,147930,12,14,4,5,Male,No,Bachelor,Government,Multan,Mortgage,By Birth,102943,34063,903669,1,300132,0
544,204830,163206,216610,13,32,8,5,Female,Yes,PhD,Private,Multan,Rent,By Other Means,102944,14251,982454,1,480099,0
749,384828,695053,206503,14,2,8,4,Male,Yes,Bachelor,Self-employed,Islamabad,Mortgage,By Other Means,102945,53805,589719,0,340105,1
546,115391,141840,48324,16,1,3,7,Female,Yes,PhD,Private,Karachi,Family,By Other Means,102946,54938,589920,4,434791,0
819,287588,679414,186016,14,16,1,0,Male,Yes,Bachelor,Private,Multan,Own,By Birth,102947,15673,782711,0,386922,1
440,234856,797104,95687,20,0,3,0,Male,Yes,PhD,Private,Islamabad,Own,By Birth,102948,75902,383921,0,379994,0
661,368225,541228,211527,9,35,1,4,Male,Yes,Bachelor,Self-employed,Lahore,Mortgage,By Other Means,102949,68787,743846,2,398801,0
307,62497,691450,180259,0,16,2,4,Male,Yes,Bachelor,Self-employed,Karachi,Own,By Other Means,102950,24765,177991,2,282964,0
777,5362,650273,223535,11,1,8,5,Female,No,High School,Government,Islamabad,Mortgage,By Birth,102951,68053,646371,3,330475,1
651,361398,297713,33147,8,32,4,5,Female,Yes,Master,Private,Islamabad,Family,By Other Means,102952,78085,186739,4,236414,1
794,139322,550796,82914,22,28,9,7,Male,No,Bachelor,Government,Islamabad,Rent,By Other Means,102953,14386,428045,4,378089,1
726,68354,109059,238101,4,5,7,7,Female,Yes,High School,Government,Lahore,Rent,By Birth,102954,90989,105883,3,383711,0
338,36368,227041,127879,21,35,3,7,Female,No,High School,Private,Karachi,Family,By Birth,102955,91421,227817,4,259309,0
486,44109,117475,223153,26,23,1,5,Male,No,Master,Private,Islamabad,Family,By Other Means,102956,22708,479846,2,368109,0
392,188717,674735,245934,14,10,1,2,Male,No,Bachelor,Self-employed,Multan,Own,By Birth,102957,25911,757574,2,309491,0
385,27426,6549360,83593,2,4,1,2,Male,Yes,PhD,Self-employed,Lahore,Mortgage,By Birth,102958,11459,268941,2,128000,0
343,379776,44520,137432,18,29,3,7,Male,Yes,PhD,Government,Karachi,Family,By Birth,102959,88713,651850,0,446820,0
436,112637,490640,7048,6,9,5,2,Female,No,Master,Private,Multan,Mortgage,By Other Means,102960,17300,440475,1,175933,0
720,39023,39734,175092,6,36,8,4,Male,No,Master,Government,Islamabad,Rent,By Birth,102961,87076,452792,3,150596,1
373,384412,269972,48935,6,26,8,7,Male,Yes,Master,Self-employed,Karachi,Own,By Birth,102962,12812,239090,0,230830,0
847,155964,707554,158554,1,26,2,2,Female,No,Bachelor,Government,Multan,Mortgage,By Other Means,102963,79040,436299,4,110136,1
811,371355,247926,122884,1,23,9,0,Male,No,Bachelor,Private,Multan,Family,By Other Means,102964,14229,119815,1,351554,1
455,94897,692153,96199,26,2,9,4,Male,Yes,Bachelor,Government,Islamabad,Own,By Birth,102965,43649,709918,4,121907,0
554,147079,447900,169045,11,37,7,0,Female,No,High School,,Karachi,Family,By Other Means,102966,21442,944371,3,105444,1
470,79777,375694,114982,4,25,5,4,Female,No,PhD,Private,Lahore,Rent,By Birth,102967,74444,623228,1,463352,0
469,44858,281894,151257,3,38,5,6,Male,No,High School,Private,Islamabad,Family,By Birth,102968,76839,795364,2,331085,0
621,220510,321984,155771,30,17,8,1,Female,No,High School,Private,Lahore,Rent,By Birth,102969,42307,498332,2,106499,0
755,352186,379536,60885,6,2,8,0,Male,Yes,Bachelor,Self-employed,Karachi,Family,By Other Means,102970,42527,155133,1,351291,0
454,345242,341471,177654,15,37,5,7,Female,Yes,Master,Government,Multan,Family,By Birth,102971,17700,748091,2,295560,0
648,20239,133827,23061,2,24,6,6,Female,No,Master,Government,Islamabad,Own,By Birth,102972,96959,401734,2,396733,1
750,373095,579107,82015,20,12,6,4,Male,Yes,High School,Private,Islamabad,Rent,By Other Means,102973,33611,293715,2,376182,0
472,41291,629909,114508,1,24,6,3,Male,No,Master,Private,Lahore,Family,By Birth,102974,65505,714652,3,390164,1
309,38805,486966,248215,16,23,5,4,Male,Yes,High School,Self-employed,Multan,Family,By Birth,102975,15008,975120,1,480977,0
564,98831,645560,122700,8,40,9,1,Male,Yes,Master,Private,Islamabad,Mortgage,By Other Means,102976,90051,999820,1,184249,1
737,149515,585992,180669,28,15,1,4,Female,Yes,Bachelor,Self-employed,Multan,Family,By Other Means,102977,32209,757255,0,244729,1
546,9290,479353,146964,19,40,3,1,Male,Yes,High School,Self-employed,Islamabad,Own,By Birth,102978,81826,875771,4,109285,1
845,393427,699678,28931,7,10,7,7,Male,Yes,PhD,Self-employed,Lahore,Mortgage,By Other Means,102979,97503,905913,4,174598,1
798,345778,625275,105175,28,20,9,2,Male,Yes,High School,Private,Karachi,Rent,By Other Means,102980,47144,321824,0,117051,1
428,281216,393705,29654,11,30,2,0,Female,No,Master,Government,Lahore,Own,By Other Means,102981,80571,909472,4,237099,0
626,305434,456850,93478,6,14,4,1,Male,Yes,Bachelor,Private,Lahore,Own,By Birth,102982,43674,160204,2,145386,0
